index,APPGE,AT,AT1,BCL,CC,CCB,CS,CSA,CSN,CST,CSW,DA,DA1,DA2,DAR,DAT,DB,DB2,DD,DD1,DD2,DDQ,DDQGE,DDQV,EX,FO,FU,FW,GE,IF,II,IO,IW,JJ,JJR,JJT,JK,MC,MC1,MC2,MCGE,MCMC,MD,MF,ND1,NN,NN1,NN2,NNA,NNB,NNL1,NNL2,NNO,NNO2,NNT1,NNT2,NNU,NNU1,NNU2,NP,NP1,NP2,NPD1,NPD2,NPM1,NPM2,PN,PN1,PNQO,PNQS,PNQV,PNX1,PPGE,PPH1,PPHO1,PPHO2,PPHS1,PPHS2,PPIO1,PPIO2,PPIS1,PPIS2,PPX1,PPX2,PPY,RA,REX,RG,RGQ,RGQV,RGR,RGT,RL,RP,RPK,RR,RRQ,RRQV,RRR,RRT,RT,TO,UH,VB0,VBDR,VBDZ,VBG,VBI,VBM,VBN,VBR,VBZ,VD0,VDD,VDG,VDI,VDN,VDZ,VH0,VHD,VHG,VHI,VHN,VHZ,VM,VMK,VV0,VVD,VVG,VVGK,VVI,VVN,VVNK,VVZ,XX,ZZ1,ZZ2,class
1,0.0111731843575419,0.027932960893854747,0.0111731843575419,0.0,0.0223463687150838,0.0111731843575419,0.01675977653631285,0.0,0.0,0.01675977653631285,0.0,0.0111731843575419,0.0,0.0,0.0,0.0,0.0,0.0,0.00558659217877095,0.00558659217877095,0.00558659217877095,0.0111731843575419,0.0,0.0,0.00558659217877095,0.0,0.0,0.0,0.027932960893854747,0.0335195530726257,0.03910614525139665,0.0111731843575419,0.00558659217877095,0.0670391061452514,0.0,0.00558659217877095,0.0,0.0,0.0,0.0,0.0,0.0,0.0111731843575419,0.0,0.0,0.0,0.11173184357541899,0.0223463687150838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111731843575419,0.0,0.0,0.0,0.0,0.07262569832402235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00558659217877095,0.0,0.0,0.0,0.0111731843575419,0.00558659217877095,0.0,0.0335195530726257,0.0,0.00558659217877095,0.0,0.027932960893854747,0.0,0.0,0.0,0.0111731843575419,0.0,0.0,0.0,0.0,0.0,0.0,0.00558659217877095,0.0,0.0,0.0,0.0446927374301676,0.0,0.0,0.00558659217877095,0.0,0.0,0.0111731843575419,0.0,0.0,0.00558659217877095,0.0,0.0,0.0111731843575419,0.0,0.00558659217877095,0.00558659217877095,0.027932960893854747,0.00558659217877095,0.0,0.0,0.0,0.0,0.0,0.00558659217877095,0.00558659217877095,0.0,0.0,0.0,0.0111731843575419,0.01675977653631285,0.0,0.01675977653631285,0.0223463687150838,0.0335195530726257,0.0,0.0223463687150838,0.027932960893854747,0.0,0.01675977653631285,0.0111731843575419,0.0,0.0,1
2,0.020100502512562814,0.04271356783919598,0.01256281407035176,0.0,0.01256281407035176,0.005025125628140704,0.005025125628140704,0.002512562814070352,0.0,0.020100502512562814,0.007537688442211055,0.010050251256281407,0.0,0.002512562814070352,0.0,0.0,0.002512562814070352,0.0,0.005025125628140704,0.01507537688442211,0.007537688442211055,0.005025125628140704,0.0,0.0,0.002512562814070352,0.0,0.0,0.0,0.01256281407035176,0.005025125628140704,0.06532663316582915,0.020100502512562814,0.010050251256281407,0.05025125628140704,0.0,0.002512562814070352,0.0,0.002512562814070352,0.002512562814070352,0.0,0.0,0.0,0.002512562814070352,0.0,0.0,0.005025125628140704,0.1407035175879397,0.04522613065326633,0.0,0.002512562814070352,0.0,0.0,0.0,0.0,0.0,0.002512562814070352,0.002512562814070352,0.0,0.0,0.0,0.0678391959798995,0.0,0.005025125628140704,0.0,0.0,0.0,0.0,0.005025125628140704,0.005025125628140704,0.005025125628140704,0.0,0.0,0.0,0.010050251256281407,0.0,0.005025125628140704,0.020100502512562814,0.0,0.0,0.002512562814070352,0.0,0.0,0.0,0.0,0.007537688442211055,0.0,0.0,0.007537688442211055,0.0,0.0,0.0,0.0,0.007537688442211055,0.002512562814070352,0.0,0.035175879396984924,0.0,0.0,0.002512562814070352,0.0,0.005025125628140704,0.017587939698492462,0.0,0.0,0.0,0.02512562814070352,0.0,0.007537688442211055,0.0,0.005025125628140704,0.0,0.007537688442211055,0.002512562814070352,0.005025125628140704,0.0,0.0,0.0,0.0,0.002512562814070352,0.01256281407035176,0.0,0.002512562814070352,0.0,0.0,0.007537688442211055,0.0,0.017587939698492462,0.032663316582914576,0.02763819095477387,0.0,0.02512562814070352,0.032663316582914576,0.0,0.01507537688442211,0.010050251256281407,0.0,0.0,1
3,0.014354066985645933,0.03349282296650718,0.019138755980861243,0.0,0.028708133971291867,0.0,0.004784688995215311,0.0,0.0,0.009569377990430622,0.0,0.0,0.0,0.009569377990430622,0.004784688995215311,0.0,0.0,0.0,0.0,0.004784688995215311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009569377990430622,0.09569377990430622,0.014354066985645933,0.009569377990430622,0.10047846889952153,0.0,0.0,0.0,0.004784688995215311,0.004784688995215311,0.0,0.0,0.0,0.0,0.0,0.0,0.004784688995215311,0.15311004784688995,0.07655502392344497,0.0,0.0,0.0,0.0,0.0,0.0,0.004784688995215311,0.009569377990430622,0.0,0.0,0.0,0.0,0.05741626794258373,0.009569377990430622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004784688995215311,0.0,0.0,0.0,0.0,0.0,0.004784688995215311,0.004784688995215311,0.004784688995215311,0.0,0.004784688995215311,0.004784688995215311,0.019138755980861243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004784688995215311,0.004784688995215311,0.0,0.03827751196172249,0.0,0.0,0.0,0.0,0.004784688995215311,0.014354066985645933,0.0,0.0,0.0,0.009569377990430622,0.0,0.0,0.0,0.004784688995215311,0.019138755980861243,0.009569377990430622,0.0,0.0,0.0,0.0,0.004784688995215311,0.0,0.0,0.0,0.0,0.0,0.0,0.014354066985645933,0.014354066985645933,0.0,0.028708133971291867,0.023923444976076555,0.014354066985645933,0.0,0.028708133971291867,0.009569377990430622,0.0,0.014354066985645933,0.004784688995215311,0.0,0.0,1
4,0.022641509433962263,0.026415094339622643,0.033962264150943396,0.0,0.03773584905660377,0.007547169811320755,0.011320754716981131,0.007547169811320755,0.0,0.01509433962264151,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01509433962264151,0.0037735849056603774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01509433962264151,0.0,0.045283018867924525,0.007547169811320755,0.011320754716981131,0.07547169811320754,0.007547169811320755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037735849056603774,0.0,0.0,0.0,0.15849056603773584,0.026415094339622643,0.0,0.007547169811320755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1320754716981132,0.0037735849056603774,0.0037735849056603774,0.0,0.0,0.0,0.0,0.0,0.0,0.0037735849056603774,0.0,0.0,0.0037735849056603774,0.0,0.0037735849056603774,0.0,0.018867924528301886,0.0,0.0,0.0,0.0037735849056603774,0.0,0.0,0.0,0.0,0.0,0.0,0.01509433962264151,0.0,0.0,0.0,0.0,0.0037735849056603774,0.0,0.0,0.04150943396226415,0.0,0.0,0.0,0.0,0.0,0.0037735849056603774,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.022641509433962263,0.0,0.0037735849056603774,0.0,0.0,0.0,0.0,0.007547169811320755,0.0,0.0,0.0,0.0,0.011320754716981131,0.011320754716981131,0.0,0.007547169811320755,0.026415094339622643,0.011320754716981131,0.0,0.018867924528301886,0.022641509433962263,0.0,0.03018867924528302,0.007547169811320755,0.0037735849056603774,0.0,1
5,0.026525198938992044,0.050397877984084884,0.023872679045092837,0.0,0.021220159151193633,0.005305039787798408,0.015915119363395226,0.002652519893899204,0.0,0.005305039787798408,0.0,0.010610079575596816,0.0,0.002652519893899204,0.0,0.0,0.007957559681697613,0.0,0.002652519893899204,0.013262599469496022,0.0,0.002652519893899204,0.0,0.0,0.0,0.0,0.0,0.002652519893899204,0.010610079575596816,0.013262599469496022,0.08488063660477453,0.021220159151193633,0.002652519893899204,0.042440318302387266,0.007957559681697613,0.0,0.0,0.005305039787798408,0.002652519893899204,0.0,0.0,0.0,0.023872679045092837,0.0,0.0,0.0,0.11671087533156499,0.03183023872679045,0.002652519893899204,0.010610079575596816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05305039787798409,0.0,0.0,0.0,0.010610079575596816,0.0,0.0,0.0,0.0,0.007957559681697613,0.0,0.0,0.0,0.0,0.010610079575596816,0.0,0.04509283819628647,0.0,0.002652519893899204,0.0,0.010610079575596816,0.0,0.0,0.0,0.002652519893899204,0.0,0.0,0.005305039787798408,0.0,0.0,0.0,0.0,0.0,0.002652519893899204,0.0,0.03183023872679045,0.0,0.0,0.0,0.0,0.002652519893899204,0.010610079575596816,0.002652519893899204,0.0,0.002652519893899204,0.01856763925729443,0.002652519893899204,0.002652519893899204,0.0,0.0,0.0,0.002652519893899204,0.007957559681697613,0.002652519893899204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005305039787798408,0.0,0.0,0.01856763925729443,0.0,0.013262599469496022,0.050397877984084884,0.01856763925729443,0.0,0.03183023872679045,0.021220159151193633,0.0,0.007957559681697613,0.023872679045092837,0.0,0.0,1
6,0.019877675840978593,0.05045871559633028,0.03058103975535168,0.0,0.01834862385321101,0.0045871559633027525,0.0045871559633027525,0.0030581039755351682,0.0015290519877675841,0.01529051987767584,0.0015290519877675841,0.0045871559633027525,0.0015290519877675841,0.0,0.0015290519877675841,0.0,0.0030581039755351682,0.0,0.0030581039755351682,0.009174311926605505,0.0015290519877675841,0.0045871559633027525,0.0,0.0,0.0,0.0,0.0,0.0,0.021406727828746176,0.013761467889908258,0.0963302752293578,0.019877675840978593,0.0045871559633027525,0.05657492354740061,0.0,0.0,0.0,0.019877675840978593,0.0015290519877675841,0.0,0.0,0.0,0.0045871559633027525,0.0,0.0,0.0015290519877675841,0.1651376146788991,0.045871559633027525,0.0,0.0030581039755351682,0.0,0.0,0.0,0.0030581039755351682,0.0045871559633027525,0.0015290519877675841,0.012232415902140673,0.0,0.0015290519877675841,0.0,0.13914373088685014,0.0015290519877675841,0.0,0.0,0.0045871559633027525,0.0,0.0,0.0,0.0,0.0030581039755351682,0.0,0.0,0.0,0.0,0.0015290519877675841,0.0015290519877675841,0.012232415902140673,0.0015290519877675841,0.0,0.0,0.0,0.0,0.0015290519877675841,0.0,0.0,0.0,0.0015290519877675841,0.0015290519877675841,0.0015290519877675841,0.0,0.0,0.0,0.0015290519877675841,0.0015290519877675841,0.0,0.012232415902140673,0.0,0.0,0.0,0.0,0.0015290519877675841,0.012232415902140673,0.0,0.0,0.0,0.0015290519877675841,0.0,0.0015290519877675841,0.0,0.0,0.0,0.012232415902140673,0.0,0.0030581039755351682,0.0,0.0,0.0,0.0030581039755351682,0.0,0.0,0.0,0.0015290519877675841,0.0,0.0030581039755351682,0.00764525993883792,0.0,0.01529051987767584,0.0382262996941896,0.0061162079510703364,0.0,0.019877675840978593,0.016819571865443424,0.0,0.00764525993883792,0.0061162079510703364,0.0,0.0,1
7,0.00819672131147541,0.03825136612021858,0.02459016393442623,0.0,0.030054644808743168,0.00273224043715847,0.0,0.0,0.0,0.01092896174863388,0.0,0.00273224043715847,0.0,0.0,0.0,0.0,0.0,0.0,0.00546448087431694,0.00273224043715847,0.0,0.00819672131147541,0.0,0.0,0.00273224043715847,0.0,0.0,0.0,0.01366120218579235,0.00819672131147541,0.08196721311475409,0.02185792349726776,0.0,0.11748633879781421,0.0,0.0,0.0,0.00273224043715847,0.00273224043715847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18579234972677597,0.06557377049180328,0.0,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.0,0.00273224043715847,0.0,0.0,0.0,0.07650273224043716,0.0,0.00819672131147541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00819672131147541,0.0,0.0,0.01366120218579235,0.0,0.0,0.0,0.0,0.00273224043715847,0.0,0.00273224043715847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00273224043715847,0.0,0.00273224043715847,0.0,0.040983606557377046,0.00546448087431694,0.0,0.0,0.0,0.00819672131147541,0.01092896174863388,0.0,0.0,0.00273224043715847,0.0,0.0,0.00819672131147541,0.0,0.00546448087431694,0.00546448087431694,0.01912568306010929,0.0,0.00819672131147541,0.0,0.0,0.0,0.0,0.00273224043715847,0.00273224043715847,0.0,0.00273224043715847,0.0,0.0,0.01092896174863388,0.0,0.00546448087431694,0.0273224043715847,0.01092896174863388,0.0,0.01092896174863388,0.02459016393442623,0.0,0.01092896174863388,0.00273224043715847,0.0,0.0,1
8,0.010238907849829351,0.05802047781569966,0.03754266211604096,0.0,0.034129692832764506,0.0,0.013651877133105802,0.0,0.0,0.017064846416382253,0.0,0.0,0.0,0.0,0.0,0.0,0.006825938566552901,0.0,0.0,0.006825938566552901,0.0034129692832764505,0.0,0.0,0.0,0.0,0.0034129692832764505,0.0,0.0,0.0,0.013651877133105802,0.04436860068259386,0.030716723549488054,0.0034129692832764505,0.09556313993174062,0.0,0.0,0.0,0.0034129692832764505,0.0,0.0,0.0,0.0,0.006825938566552901,0.0,0.0,0.0,0.17064846416382254,0.05802047781569966,0.0,0.0,0.0,0.0,0.0,0.0,0.0034129692832764505,0.0034129692832764505,0.0,0.0,0.0,0.0,0.08532423208191127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006825938566552901,0.0,0.0,0.0,0.013651877133105802,0.0,0.0034129692832764505,0.020477815699658702,0.0,0.0,0.0034129692832764505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023890784982935155,0.0,0.0,0.0,0.0,0.0034129692832764505,0.027303754266211604,0.0,0.0,0.0,0.017064846416382253,0.0,0.010238907849829351,0.0,0.0,0.0034129692832764505,0.013651877133105802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034129692832764505,0.0,0.0,0.0,0.0034129692832764505,0.020477815699658702,0.0,0.0,0.020477815699658702,0.020477815699658702,0.0,0.040955631399317405,0.020477815699658702,0.0,0.006825938566552901,0.006825938566552901,0.0,0.0,1
9,0.017391304347826087,0.06666666666666667,0.008695652173913044,0.002898550724637681,0.002898550724637681,0.0,0.03188405797101449,0.008695652173913044,0.0,0.005797101449275362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002898550724637681,0.002898550724637681,0.0,0.008695652173913044,0.0,0.002898550724637681,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.057971014492753624,0.014492753623188406,0.002898550724637681,0.0463768115942029,0.0,0.002898550724637681,0.0,0.005797101449275362,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.0,0.008695652173913044,0.12753623188405797,0.020289855072463767,0.0,0.005797101449275362,0.0,0.0,0.0,0.0,0.0,0.005797101449275362,0.0,0.0,0.0,0.0,0.0463768115942029,0.0,0.0,0.0,0.002898550724637681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.008695652173913044,0.005797101449275362,0.028985507246376812,0.0,0.0,0.0,0.02318840579710145,0.002898550724637681,0.002898550724637681,0.0,0.002898550724637681,0.0,0.0,0.005797101449275362,0.0,0.0,0.0,0.0,0.005797101449275362,0.002898550724637681,0.0,0.03188405797101449,0.0,0.0,0.0,0.0,0.002898550724637681,0.02608695652173913,0.002898550724637681,0.0,0.0,0.005797101449275362,0.002898550724637681,0.008695652173913044,0.005797101449275362,0.0,0.002898550724637681,0.017391304347826087,0.002898550724637681,0.0,0.0,0.002898550724637681,0.0,0.0,0.002898550724637681,0.0,0.002898550724637681,0.0,0.0,0.005797101449275362,0.03768115942028986,0.0,0.014492753623188406,0.02318840579710145,0.03188405797101449,0.0,0.06086956521739131,0.04057971014492753,0.0,0.02318840579710145,0.017391304347826087,0.0,0.0,1
10,0.012269938650306749,0.0705521472392638,0.02147239263803681,0.0,0.024539877300613498,0.003067484662576687,0.009202453987730062,0.003067484662576687,0.0,0.003067484662576687,0.0,0.0,0.0,0.003067484662576687,0.003067484662576687,0.0,0.0,0.0,0.0,0.009202453987730062,0.003067484662576687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015337423312883436,0.024539877300613498,0.06134969325153374,0.03987730061349693,0.003067484662576687,0.08588957055214724,0.0,0.0,0.0,0.003067484662576687,0.003067484662576687,0.0,0.0,0.0,0.003067484662576687,0.0,0.0,0.003067484662576687,0.2116564417177914,0.03680981595092025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003067484662576687,0.0,0.0,0.0,0.0,0.05828220858895705,0.0,0.003067484662576687,0.0,0.0,0.0,0.0,0.003067484662576687,0.0,0.009202453987730062,0.0,0.0,0.0,0.0,0.0,0.003067484662576687,0.0,0.0,0.003067484662576687,0.0,0.015337423312883436,0.0,0.003067484662576687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03067484662576687,0.0,0.0,0.003067484662576687,0.003067484662576687,0.0,0.024539877300613498,0.0,0.0,0.0,0.003067484662576687,0.0,0.0,0.0,0.0,0.0,0.015337423312883436,0.006134969325153374,0.0,0.0,0.003067484662576687,0.0,0.0,0.003067484662576687,0.0,0.0,0.0,0.0,0.012269938650306749,0.006134969325153374,0.0,0.02147239263803681,0.02147239263803681,0.009202453987730062,0.0,0.03067484662576687,0.02147239263803681,0.0,0.012269938650306749,0.015337423312883436,0.0,0.0,1
